ensembl_gene_id,gene_symbol,SRR19070041,SRR19070042,SRR19070043,SRR19070035,SRR19070036,SRR19070037
ENSMUSG00000037531,Mrpl47,39.356844,21.655213,29.726021,32.827076999999996,21.883708,27.561087999999998
ENSMUSG00000037533,Rapgef6,33.845348,23.853983,21.181644,33.005576,23.98911,20.020148
ENSMUSG00000037536,Fbxo34,3.3021320000000003,1.794284,2.122308,2.557843,5.476718,0.487019
ENSMUSG00000037537,H2-M11,0,0,0,0,0,0
ENSMUSG00000037541,Shank2,0.246929,2.928104,2.128668,1.2159110000000002,0.973889,2.132111
ENSMUSG00000037542,Aldh8a1,0,0,0,0,0.054086,0
ENSMUSG00000037544,Dlgap5,0.152197,0.59685,0.888352,0.49037,0.179691,0.7628280000000001
ENSMUSG00000037548,H2-DMb2,0.741255,0,0,0.690056,0.16699,0.7445
ENSMUSG00000037552,Plekhg2,6.130696,5.01166,6.523,5.22658,2.552932,6.821673
ENSMUSG00000037553,Zdhhc18,12.470931,21.55674,21.003413000000002,23.151041999999997,18.329568000000002,15.83606
ENSMUSG00000037563,Rps16,226.77407599999998,272.30218,265.23573,206.266953,250.675904,251.78283199999998
ENSMUSG00000037568,Vash2,0,0.721802,0,0,0,0
ENSMUSG00000037570,Mcrs1,10.229786,6.771831,10.372213999999998,5.237301,14.663479,9.550713
ENSMUSG00000037572,Wdhd1,4.3845089999999995,3.884733,1.784563,5.991057,3.236011,1.7305789999999999
ENSMUSG00000037578,Pkd2l1,10.303051,13.455365,15.322163,10.510897,16.704114999999998,13.558626
ENSMUSG00000037579,Kcnh3,0,0.463747,0.123793,0.291434,0,0.145762
ENSMUSG00000037580,Gch1,0.222291,0.091967,0.201917,0.059413,0.285772,0.066585
ENSMUSG00000037593,Rskr,12.070459,7.996493999999999,6.971443000000001,8.792617,8.388843999999999,8.141093999999999
ENSMUSG00000037600,Kdf1,0,0,0,0,0,0
ENSMUSG00000037601,Nme1,169.313878,187.627834,183.16358400000001,183.023397,175.990914,183.672306
ENSMUSG00000037603,Gm5519,0,0,0,0,0,0
ENSMUSG00000037605,Adgrl3,35.677716999999994,28.463939,30.943808,34.539975999999996,26.304810999999997,25.453809999999997
ENSMUSG00000037606,Osbpl5,22.005885999999997,10.317749000000001,17.748336,13.414290999999999,13.119083,25.628181
ENSMUSG00000037608,Bclaf1,83.03111799999999,38.760875,41.253742,115.18773,39.433983,49.431121999999995
ENSMUSG00000037610,Kcnmb2,2.502926,2.398118,4.787973,2.592271,5.821446,3.051496
ENSMUSG00000037613,Tnfrsf23,5.049632,4.600501,5.143394,5.09727,5.068020000000001,5.853794
ENSMUSG00000037617,Spag1,34.948292,32.840644000000005,31.229415,35.144297,38.167806999999996,36.254844999999996
ENSMUSG00000037621,Atoh8,0.60109,0.542024,2.388939,2.132617,1.620586,1.420684
ENSMUSG00000037622,Wdtc1,15.036513,1.593311,0.884854,6.097131,0,0
ENSMUSG00000037624,Kcnk2,24.563627999999998,20.192467,20.391985000000002,26.824751999999997,23.698296,19.140992
ENSMUSG00000037627,Rgs22,1.057595,0,1.444657,1.167517,0,0.605983
ENSMUSG00000037628,Cdkn3,2.610151,1.402374,1.726728,1.263509,0.330226,1.831043
ENSMUSG00000037636,Slc25a43,1.792433,1.174785,0.8960319999999999,1.3113540000000001,0.91052,0.786591
ENSMUSG00000037638,Zbtb42,0,0.510147,0,0,0,0
ENSMUSG00000037640,Zfp60,3.5146499999999996,4.379054999999999,4.3092760000000006,11.588187,5.346884,7.146293
ENSMUSG00000037643,Prkci,7.854958,2.634074,2.561011,5.936906,1.223464,2.177661
ENSMUSG00000037646,Vps13b,1.2567350000000002,0.15528699999999998,0.296477,2.0558,0.136365,0.19623000000000002
ENSMUSG00000037649,H2-DMa,13.271353,6.472848,7.96311,6.940074999999999,7.4291339999999995,8.747723
ENSMUSG00000037652,Phc3,30.317546,15.770065,15.982956999999999,31.793958,15.543999,17.040585
ENSMUSG00000037656,Slc20a2,13.158818,14.710557,11.305354,14.94247,5.969316,3.023441
ENSMUSG00000037661,Gpr160,0,0,0,0,0,0
ENSMUSG00000037664,Cdkn1c,2.682551,23.950418,10.692128,5.634787,25.039139,16.1004
ENSMUSG00000037669,Ldah,26.824636,11.880703,16.368289,25.942091,7.821172,16.737178
ENSMUSG00000037674,Rfx7,2.1611730000000002,0.777296,0.617543,1.44958,0.199604,0.24454199999999998
ENSMUSG00000037679,Inf2,31.366409,43.875953,41.933426000000004,23.93312,49.98065,47.092806
ENSMUSG00000037681,Esyt3,2.615582,1.998157,1.530741,1.214185,1.793684,1.927259
ENSMUSG00000037685,Atp8a1,4.060343,0.981586,2.0194330000000003,5.6584010000000005,1.865209,1.4967489999999999
ENSMUSG00000037686,Aspg,1.528666,3.670109,1.846391,2.875865,2.325934,3.930571
ENSMUSG00000037689,Tmem247,0,0,0,0,0,0
ENSMUSG00000037692,Ahdc1,2.803037,5.8226569999999995,5.5302739999999995,11.804682999999999,4.159105,4.809519
ENSMUSG00000037697,Ddhd1,114.071979,53.32662400000001,60.875220000000006,108.20065200000002,57.583297,59.331075
ENSMUSG00000037705,Tecta,0.586507,0.110511,0,0.149613,0,0.225697
ENSMUSG00000037706,Cd81,24.956377,31.560169000000002,26.075135,14.213407,17.499584,22.520277
ENSMUSG00000037708,Spag6,0.223281,0,0.60656,0.42006,0.292737,0.480314
ENSMUSG00000037709,Fam13a,20.953131,16.255084999999998,14.719425000000001,29.050279,14.468299,14.01887
ENSMUSG00000037712,Fermt2,44.781208,17.936383,19.580561,38.911342,21.42981,20.435219
ENSMUSG00000037716,Ccdc33,2.2144179999999998,7.206497,1.8040850000000002,2.945802,3.436114,4.090625
ENSMUSG00000037720,Tmem33,39.65108,36.160233000000005,23.329693,37.946428,31.79706,42.831323
ENSMUSG00000037722,Gnpnat1,14.296343000000002,8.204632,9.837152000000001,14.73375,9.679542,11.205542
ENSMUSG00000037725,Ckap2,3.458997,0.631378,0.280212,1.5300900000000002,1.026697,1.6376709999999999
ENSMUSG00000037730,Mynn,3.437012,6.842217,8.697478,7.053482000000001,4.685101,5.974216
ENSMUSG00000037736,Limch1,30.347786999999997,33.790875,21.293259000000003,39.81541300000001,24.900123,27.829855
ENSMUSG00000037737,Actrt3,2.218244,1.567167,1.718909,2.132968,1.236565,2.649441
ENSMUSG00000037738,Nek5,0.101103,0,0,0,0,0
ENSMUSG00000037740,Mrps26,20.943658,48.827867,50.971656,25.691761,43.481575,46.043186
ENSMUSG00000037742,Eef1a1,3449.7184469999997,2719.9084530000005,2684.980326,3167.055689,2661.577802,2556.1128369999997
ENSMUSG00000037747,Phyhipl,3.5313380000000003,3.1768410000000005,5.026724,4.195309999999999,3.7252590000000003,3.2263819999999996
ENSMUSG00000037750,Fam222b,24.613021,21.750958,20.712167,27.54241,23.41169,19.259901999999997
ENSMUSG00000037752,Xkr8,0.663401,2.751815,0,0,0,0.709885
ENSMUSG00000037754,Ppp1r16b,75.280389,28.123538000000003,1.458756,63.338982,17.233982,25.093131
ENSMUSG00000037759,Ptger2,0.583725,0.552783,0.623863,0.197373,0.73923,0.410736
ENSMUSG00000037761,Actr5,2.838132,3.793394,8.189305000000001,4.842892,7.931735,4.745326
ENSMUSG00000037762,Slc16a9,0.358939,0.576507,0.695074,0.378438,0.879288,1.218714
ENSMUSG00000037772,Mrpl23,9.057803,21.965556000000003,14.989607000000001,5.432572,18.886053,11.097283000000001
ENSMUSG00000037773,Pced1a,14.192454999999999,11.594752,12.507244,9.434956,11.332806000000001,13.259641
ENSMUSG00000037780,Mbl1,0,0,0,0,0,0.334063
ENSMUSG00000037784,Dzip1l,1.361958,2.7767530000000002,2.527683,1.5437599999999998,1.389961,4.196115
ENSMUSG00000037787,Coa8,0.7236,0,0,0,1.486856,0
ENSMUSG00000037788,Vopp1,1.078021,2.369841,2.002503,0.198489,3.3825119999999997,3.65637
ENSMUSG00000037790,Defb7,0,0,0,0,0,0
ENSMUSG00000037791,Phf12,15.745726,15.960577999999998,21.123968,14.282768,31.248165,21.940296
ENSMUSG00000037795,N4bp2,4.5758849999999995,0.9402769999999999,1.182088,6.392099999999999,5.279249999999999,1.658929
ENSMUSG00000037797,Adh4,0,0,0,0,0,1.614162
ENSMUSG00000037798,Mat1a,0,0,0,0,0,0
ENSMUSG00000037801,Iqch,0,0,0.076888,0.033929,0,0.038042
ENSMUSG00000037805,Rpl10a,18.234071,30.084505,37.996313,17.993593,38.862898,40.986858
ENSMUSG00000037808,Fam76b,13.109327,6.7414439999999995,8.54824,12.228240999999999,9.032371000000001,10.108617
ENSMUSG00000037813,D630003M21Rik,0,0,0,0,0,0
ENSMUSG00000037815,Ctnna1,19.063627999999998,20.665336,14.465454,24.023106000000002,15.210868000000003,15.466452
ENSMUSG00000037816,Fbxw17,13.655408,10.75486,11.985837,14.388571999999998,11.841693999999999,23.156792
ENSMUSG00000037818,Abhd18,15.919975,13.13157,14.145693999999999,14.45429,15.199084,17.189784999999997
ENSMUSG00000037820,Tgm2,0,0.166478,0,0,1.322704,0
ENSMUSG00000037822,Smim14,64.638991,42.438179,42.963743,67.492726,38.613127999999996,43.23200700000001
ENSMUSG00000037824,Tspan14,0.384653,1.319018,0.915171,1.125706,1.971379,0.766581
ENSMUSG00000037826,Ppm1k,22.244627,7.963687,7.220324,14.762656,8.9781,4.315327
ENSMUSG00000037827,Gm5884,0,0,0,0,0,0
ENSMUSG00000037833,Sh2d4b,0.083376,0.436705,0,0.315532,0.435985,0.550549
ENSMUSG00000037845,Fdxacb1,0.653765,0.518174,0.615726,0.068491,0.855655,2.774772
ENSMUSG00000037846,Rtkn2,2.6506350000000003,0.730013,1.662591,1.217801,0.9946250000000001,1.454712
ENSMUSG00000037847,Nmrk1,5.689515,7.186039,2.769864,6.436789,2.064592,2.89454
ENSMUSG00000037849,Ifi206,0,0,0,0,0,0
ENSMUSG00000037851,Iars1,66.576969,57.699637,60.082864,69.132598,65.580618,60.860234000000005
ENSMUSG00000037852,Cpe,237.929018,0,0,315.792178,2.241311,0
ENSMUSG00000037855,Zfp365,25.104991,2.641028,1.298239,16.904448000000002,0.967178,3.443148
ENSMUSG00000037857,Nufip2,0.758663,0,0,0.571761,0.267118,0
ENSMUSG00000037860,Aim2,12.518284999999999,7.348065999999999,9.55274,13.743447,11.542057,8.415634
ENSMUSG00000037868,Egr2,0.341593,0.20633,0.090571,0.460374,1.551538,0.089657
ENSMUSG00000037872,Ackr1,52.941954,115.473706,110.603662,58.800317,112.843296,115.068377
ENSMUSG00000037876,Jmjd1c,46.146851,30.717951999999997,28.235180999999997,51.743739000000005,29.343498999999998,27.162509999999997
ENSMUSG00000037887,Dusp8,0.319722,0.918467,3.986236,0.295187,4.245144,6.631665
ENSMUSG00000037890,Wdr19,3.286655,4.726275,3.178321,3.6664830000000004,1.903829,3.171379
ENSMUSG00000037892,Pcdh18,0,1.086653,2.037728,0,0.96897200000000006,0
ENSMUSG00000037894,H2az1,13.995005,53.491870999999996,46.06006,12.398219,41.113102,37.236734
ENSMUSG00000037902,Sirpa,32.271126,9.418078,8.739804,39.718581,9.873587,14.610956999999999
ENSMUSG00000037904,Ankrd9,7.109233,28.329134,20.862922,9.795007000000002,17.433851,22.129354999999997
ENSMUSG00000037905,Bri3bp,0.203961,0,0.501686,0,0,0.489356
ENSMUSG00000037907,Ankrd13b,19.207447000000002,25.564554,26.405075,19.936749000000002,23.29236,19.593469
ENSMUSG00000037913,Tmem156,0.531704,0.075253,0.247484,0,0.100191,0
ENSMUSG00000037916,Ndufv1,53.443948,27.647281000000003,38.84300999999999,65.516986,37.079015000000005,38.1285
ENSMUSG00000037921,Ddx60,1.480225,0,0.177415,2.167555,0.082615,0.9276380000000001
ENSMUSG00000037922,Bank1,0,0,0.907703,0,0,0.395169
ENSMUSG00000037924,Or10j5,0,0,0,0,0,0
ENSMUSG00000037926,Ssh2,5.30786,2.367433,2.991702,4.479722,1.5518800000000001,2.254476
ENSMUSG00000037933,Bicd2,0,0,0,0,0,0
ENSMUSG00000037935,Smarce1,66.03560100000001,48.508137,46.191165,59.803717,55.337756,59.641514
ENSMUSG00000037936,Scarb1,4.3840710000000005,6.023589,2.7898220000000005,3.558479,2.554842,2.7313870000000002
ENSMUSG00000037938,Chchd5,24.686114,21.015578,25.318402,17.452747000000002,21.017024,21.082974999999998
ENSMUSG00000037940,Inpp4b,10.826589,7.434030999999999,6.537747,11.515113000000001,7.636259,7.081274
ENSMUSG00000037942,Crp,0,0,0,0,0,0
ENSMUSG00000037946,Fgd3,25.46927,27.622231,28.379737000000002,17.125102,30.615845,27.338342
ENSMUSG00000037949,Ano10,6.0225859999999996,5.570050999999999,3.738238,5.853337,2.9961379999999997,3.4730410000000003
ENSMUSG00000037953,A4gnt,0.041152,0,0,0,0,0
ENSMUSG00000037957,Wdr20,8.407323,5.254842,8.441206000000001,8.707364,2.293411,3.436858
ENSMUSG00000037958,Nsrp1,4.973555999999999,2.484165,2.032663,1.304989,1.64422,2.138102
ENSMUSG00000037960,Card19,14.309727,22.29369,28.397207,10.971437,25.634133,25.214435
ENSMUSG00000037962,Rflna,0,0,0,0,0,0
ENSMUSG00000037965,Zc3h7a,112.095413,56.126427,68.876276,111.60083300000001,75.43249100000001,60.149128000000005
ENSMUSG00000037966,Ninj1,9.924484999999999,0,0.285718,11.406423,1.394155,2.408377
ENSMUSG00000037971,Cfap68,59.670806,54.398275999999996,56.60586800000001,50.409071999999995,52.499182,61.465636
ENSMUSG00000037973,Itprid1,0,0,0,0.171735,0,0
ENSMUSG00000037974,Muc5ac,0.009917,0,0,0,0,0
ENSMUSG00000037977,6430571L13Rik,1.242549,0.835753,0,0.408274,0,0.474553
ENSMUSG00000037979,Ccdc92,25.050546,8.066827,35.332161,17.85472,4.112779,7.575112
ENSMUSG00000037989,Wnk2,28.529846,21.732095,27.11258,29.499756,24.977598,26.257678999999996
ENSMUSG00000037990,Sh3rf3,0.234028,0,0.088368,0.291869,0.107298,0.080175
ENSMUSG00000037991,Rmi2,0,0,0,0,0,0.129234
ENSMUSG00000037992,Rara,2.568704,6.077983,5.026333,3.2514369999999997,6.656352,6.046806
ENSMUSG00000037993,Dhx38,3.80763,2.349067,2.04977,1.567262,0.937569,1.795542
ENSMUSG00000037994,Slc9b2,4.579711,1.9316909999999998,1.908436,0.898258,2.167382,3.5273120000000002
ENSMUSG00000037995,Igsf9,3.198817,0.97441,2.6106949999999998,1.8957259999999998,2.7144120000000003,2.414221
ENSMUSG00000037996,Slc24a2,8.335766999999999,3.99182,3.665063,4.478536,4.3369919999999995,3.473675
ENSMUSG00000037997,Parp11,17.263746,12.27525,11.787735000000001,14.227863000000001,13.703666000000002,15.285064
ENSMUSG00000037999,Arap2,6.996136,5.446653,5.226596000000001,13.778955,5.633528,6.450399000000001
ENSMUSG00000038000,Acd,15.213023,27.593916,24.848577,21.020547,26.175037,28.342925
ENSMUSG00000038002,Cramp1,7.257257,9.365426,4.867614,7.131329,2.709777,5.072216
ENSMUSG00000038005,Hpf1,28.011514,18.307901,17.460235,22.912200000000002,20.569438,21.637465
ENSMUSG00000038007,Acer2,3.140728,2.8429979999999997,1.017483,3.434971,2.298861,2.249549
ENSMUSG00000038009,Dnajc22,0,0,1.36217,0,0.835788,0
ENSMUSG00000038010,Ccdc138,5.113988,3.275489,3.763984,4.266412,3.752066,2.886948
ENSMUSG00000038011,Dnah10,0.737577,1.6540909999999998,2.904907,0.6479220000000001,0.392321,0.985652
ENSMUSG00000038013,Wipf2,3.741432,4.479837,1.230959,3.2442379999999997,1.496905,2.056622
ENSMUSG00000038020,Rapgefl1,22.815635,34.978370999999996,30.647583,26.921554,31.092117,31.891037999999998
ENSMUSG00000038022,Mindy4,2.161894,4.431717,2.933804,0,1.323347,0
ENSMUSG00000038023,Atp6v0a2,4.181667,4.572986,5.141923,3.514387,5.810523,10.909586
ENSMUSG00000038024,Dennd4c,0.519238,0.535398,0.325476,0.978902,0.272498,0.820993
ENSMUSG00000038026,Kcnj9,1.011502,1.155168,1.490758,0.649946,2.341736,2.546777
ENSMUSG00000038028,Tigar,0,0,0,0.533428,0,0
ENSMUSG00000038034,Igsf8,54.847426,67.29513800000001,63.760236000000006,58.82414,78.524508,86.388463
ENSMUSG00000038039,Gcc2,10.736374,17.251236000000002,12.613862999999998,2.6844900000000003,19.163082,18.220495
ENSMUSG00000038042,Ptpdc1,58.902191,34.626805999999995,37.276077,55.994291000000004,32.556339,31.623854
ENSMUSG00000038044,Cct8l1,0.059953,0,0.254653,0.33678399999999997,0.231856,0.126164
ENSMUSG00000038045,Sult6b1,0,1.315837,0.205332,0,0.500244,0
ENSMUSG00000038046,Mrm3,14.248463000000001,19.391616,18.32416,17.857115999999998,23.978004,19.035835
ENSMUSG00000038047,Haus6,0.452813,0.613683,0.556376,0.84082,0,0.492919
ENSMUSG00000038048,Cntnap5c,4.811503,2.498027,3.100288,4.237284,2.892808,3.44978
ENSMUSG00000038055,Dexi,58.775051000000005,82.372369,84.710711,63.953649,89.234309,80.64602
ENSMUSG00000038056,Kmt2c,39.518521,21.500571,24.446661999999996,41.17312600000001,26.688698,29.990805
ENSMUSG00000038058,Nod1,3.0625910000000003,2.344213,3.192301,3.987748,7.377712,2.033769
ENSMUSG00000038059,Smim3,0.173971,0.083886,0.115144,0.040673,0.055859,0
ENSMUSG00000038060,Dlec1,1.140076,2.439655,2.9169050000000003,1.193148,5.885172,3.505066
ENSMUSG00000038064,Cldn22,0,0,0,0,0,0
ENSMUSG00000038065,Mturn,62.707012,38.918618,41.071848,56.926388,43.272687000000005,44.263985
ENSMUSG00000038068,Rnf144b,9.845073,6.339122,5.419504,7.962158,5.357483,6.604127
ENSMUSG00000038069,Cdkn2aip,0,0.191105,0,0.324349,0,0.208866
ENSMUSG00000038070,Cntln,0,0,0,0,2.676459,2.4690820000000002
ENSMUSG00000038071,Npy6r,0,0,0,0,0,0
ENSMUSG00000038072,Galnt11,5.802835,3.1004579999999997,2.787696,9.655436,2.093272,2.841783
ENSMUSG00000038074,Fkbp14,8.254216,3.1342749999999997,2.901618,10.162832,4.611211,4.70911
ENSMUSG00000038077,Kcna6,51.31874,46.726514,46.112893,39.515002,50.71516,48.258070000000004
ENSMUSG00000038079,Tmem237,5.387014,12.314801000000001,7.209543,4.339544,13.205977999999998,13.257773
ENSMUSG00000038080,Kdm1b,6.302916,0.323285,2.727537,4.432907,3.138645,3.638542
ENSMUSG00000038084,Opa1,14.232959999999999,14.086162999999999,9.716826000000001,21.380841999999998,16.099154,10.594765
ENSMUSG00000038085,Cnbd2,11.729277,8.304259,5.248637,8.020187,8.660826,6.4807369999999995
ENSMUSG00000038094,Atp13a4,12.991343,12.076349,12.299496000000003,16.555535,6.722526,12.566131
ENSMUSG00000038095,Sbno1,39.354195000000004,14.599651,17.773974,39.566461,16.029660999999997,16.933045999999997
ENSMUSG00000038102,Trappc11,6.797242000000001,5.612866,5.866966,8.576418,6.5976989999999995,5.893542999999999
ENSMUSG00000038112,AW551984,6.595194,8.062851,11.545092,11.017225,3.63057,11.198816
ENSMUSG00000038115,Ano2,0.408779,0.034052,0.208822,0.172668,0.162388,0
ENSMUSG00000038116,Phf20,2.897961,3.011085,1.027018,14.423786,1.778675,0.335675
ENSMUSG00000038119,Cdon,0,0,2.02245,0,0,0.10405
ENSMUSG00000038121,Fam210a,0.768827,0.928338,0.830551,0.370143,0,0
ENSMUSG00000038122,Tbc1d32,6.553209,4.6651110000000005,4.34954,6.319203,4.5619000000000005,4.88974
ENSMUSG00000038126,Mphosph9,22.196064999999997,15.850299999999999,14.601839,22.395375,13.118977999999998,14.953744
ENSMUSG00000038127,Ccdc50,0,0,0,0,0,0
ENSMUSG00000038128,Camk4,0,2.143377,4.433982,0,1.416553,2.121051
ENSMUSG00000038132,Rbm24,0,0.543583,0,0,0.792552,0.523359
ENSMUSG00000038135,Crygn,0.380172,2.238996,1.630544,0.714617,0.993072,0.203473
ENSMUSG00000038141,Tmem181a,63.99357,72.41483,70.771112,55.603224999999995,68.934548,68.62913499999999
ENSMUSG00000038143,Stox2,15.485218000000003,15.863374,16.64353,13.441071,19.442014999999998,15.411547
ENSMUSG00000038145,Snrk,66.597577,27.135047,25.578852000000005,55.986991,25.706114999999997,30.004924
ENSMUSG00000038146,Notch3,0,0,0.628665,0,0,2.4916
ENSMUSG00000038147,Cd84,0,0,0,0,0,0
ENSMUSG00000038148,Cldn16,0,0,0,0,0,0
ENSMUSG00000038151,Prdm1,0,0.252501,0,0.120631,0,0
ENSMUSG00000038155,Gstp2,18.041776000000002,10.304487,13.655476,21.184406,0,14.554086
ENSMUSG00000038160,Atg5,0,0,0.761673,0,0,0
ENSMUSG00000038165,1700022A21Rik,0,0,0,0,0,0
ENSMUSG00000038168,P3h2,1.13201,0,0,0,0,0
ENSMUSG00000038170,Pde4dip,37.494201999999994,29.590165,34.185399,39.997983,33.967649,28.248058
ENSMUSG00000038172,Ttc39b,7.576967,5.06209,7.133231,6.713836000000001,5.430848,5.499973
ENSMUSG00000038173,Enpp6,5.762974,3.2580970000000002,3.279523,3.834337,3.91627,4.096064
ENSMUSG00000038174,Hycc2,2.351117,2.7680999999999996,0.129329,2.536583,6.067063,1.614848
ENSMUSG00000038178,Slc43a2,5.063769,5.9171510000000005,9.471889999999998,7.169177,9.871256,12.035433999999999
ENSMUSG00000038179,Slamf7,0,0,0,0,0,0
ENSMUSG00000038180,Spag4,2.997627,5.357824,5.45437,2.410529,4.484894000000001,9.5672
ENSMUSG00000038181,Chpf2,3.268004,13.307467,15.209168,6.635374,17.583313,11.292668
ENSMUSG00000038187,Btbd10,1.069283,0.190091,0.209539,0.521349,0.2542,0.783462
ENSMUSG00000038188,Scarf1,0,0,0,0,0,0
ENSMUSG00000038195,Rilp,3.702447,1.801968,4.399285,2.99457,2.420579,3.727351
ENSMUSG00000038199,Iqca1l,0,0,0,0.081651,0.062319,0
ENSMUSG00000038205,Prkab2,5.062927999999999,2.988366,2.99465,2.32644,1.601226,2.111109
ENSMUSG00000038206,Fbxo8,30.173349,27.09868,15.027524,25.506230000000002,19.650601,17.062908999999998
ENSMUSG00000038208,Pgap3,1.377506,1.005205,0.656636,3.5916960000000002,0.510892,3.9393139999999995
ENSMUSG00000038209,Itln1,0,0,0,0,0,0
ENSMUSG00000038210,Hoxa11,0,0,0,0,0,2.638553
ENSMUSG00000038212,Mfsd14b,17.104983,6.136694,8.041899,28.343746,6.522105,4.619241000000001
ENSMUSG00000038214,Bend3,0.6726570000000001,0.759502,0.950353,0,0.610207,0
ENSMUSG00000038215,Cep44,15.548105999999999,7.735567,8.498528,17.348278,11.923152000000002,9.807013999999999
ENSMUSG00000038216,Pnmt,0,0,0,0,0,0
ENSMUSG00000038217,Tlcd2,1.236778,1.962014,3.917839,0.283801,4.239719,5.248546
ENSMUSG00000038218,Gm9765,0,0,0,0,0,0
ENSMUSG00000038224,Serpinf2,0.342199,0,0.191461,0,0,0
ENSMUSG00000038225,Primpol,5.514983,4.136916,0.048731,4.614685,3.862566,3.8642749999999997
ENSMUSG00000038227,Hoxa9,105.276571,80.039837,81.257069,120.56431199999999,73.27664200000001,77.280362
ENSMUSG00000038233,Gask1a,3.800601,3.610496,4.56571,2.74375,3.495747,3.806584
ENSMUSG00000038235,F11r,0,0,0,1.985916,0.73819,0
ENSMUSG00000038236,Hoxa7,109.518632,82.35602,82.153707,111.483546,81.084356,83.65733399999999
ENSMUSG00000038239,Hrc,0,0,0,0,0,0
ENSMUSG00000038240,Pdss2,7.588231,0.347964,1.4507560000000002,8.469968,0.318481,0.51358
ENSMUSG00000038241,Cep250,13.920635,8.569918999999999,8.455265,9.637036,8.292290000000001,8.728691
ENSMUSG00000038242,Aox4,0,0,1.724298,0,0,0.134493
ENSMUSG00000038244,Mical2,62.396482999999996,55.07110599999999,49.601075,56.087559999999996,57.737412,61.597179999999994
ENSMUSG00000038248,Sobp,0.123091,0.413307,0,0.232328,0,0.142003
ENSMUSG00000038250,Usp38,0.107614,0,0,0,0,0
ENSMUSG00000038252,Ncapd2,15.840764999999998,6.50169,11.819348999999999,15.665232999999997,13.316844999999999,20.287032000000004
ENSMUSG00000038253,Hoxa5,43.525708,27.04369,25.433,51.783947,26.560331,26.786521
ENSMUSG00000038256,Bcl9,12.356265,9.400079,10.726475,19.34884,10.642564,11.030364
ENSMUSG00000038257,Glra3,0.372316,0.184711,0.183976,0.491022,2.145166,0.579446
ENSMUSG00000038259,Gdf5,0.149129,0.192304,0.21099,0.186106,0,0.052236
ENSMUSG00000038260,Trpm4,3.407044,10.987478,10.886983999999998,3.913455,7.8902350000000006,12.032529000000002
ENSMUSG00000038264,Sema7a,0,0,0.955517,0,0.99034199999999994,0
ENSMUSG00000038267,Slc22a23,40.386651,43.144161999999994,40.493977,38.911794,49.083864,44.557736
